"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.37204665182236e-165,0.346293856028119,0.455,0.197,1.28456379538376e-160,"CLP","DGKD"
5.41191743463711e-165,0.387155052035784,0.622,0.328,1.29409769697043e-160,"CLP","RB1"
5.79786331679242e-165,0.400698417115577,0.622,0.341,1.3863850763114e-160,"CLP","SELENOF"
2.85833667751601e-164,0.40631974047479,0.682,0.408,6.83485466327628e-160,"CLP","UBE2L3"
3.8969232375622e-164,0.577692696396744,0.913,0.712,9.31832284565874e-160,"CLP","VIM"
4.6243300042612e-164,-0.428706083680227,0.996,0.996,1.10576979061894e-159,"CLP","RPL35"
3.19900450841355e-163,-0.519511788182262,0.009,0.292,7.64945958051849e-159,"CLP","MGST1"
4.68031218733169e-163,-0.543654923908892,0.035,0.326,1.11915625023475e-158,"CLP","CCSER1"
5.10753455220869e-163,-0.376999850223402,0.998,1,1.22131366212414e-158,"CLP","RPS2"
7.66992698593298e-163,-0.373939538500184,0.997,0.997,1.83403294087629e-158,"CLP","RPL8"
1.50589136669499e-162,0.410416686460114,0.902,0.753,3.60088743604106e-158,"CLP","EIF3F"
2.18365661873901e-162,-0.488532254925499,0.023,0.309,5.22155970672872e-158,"CLP","SMIM24"
1.8260465583111e-161,0.45980333142857,0.951,0.865,4.36644253023351e-157,"CLP","OAZ1"
1.8319315545332e-160,0.398532828474113,0.654,0.381,4.38051473319978e-156,"CLP","NDUFA2"
1.8746769673041e-160,-0.718874478958225,0.843,0.945,4.48272756421756e-156,"CLP","FTH1"
3.01096497237966e-160,-0.333189080451126,0.999,1,7.19981944195425e-156,"CLP","RPL3"
4.65584960508797e-160,-0.430620653146356,0.999,0.999,1.11330675756864e-155,"CLP","RPS4X"
4.7954716770639e-160,-0.470744173959474,0.112,0.413,1.14669318741952e-155,"CLP","BEX3"
4.88226924530552e-160,-0.609148409254233,0.752,0.874,1.16744822193746e-155,"CLP","MT-ND5"
1.21239995928058e-159,0.304255703108552,0.346,0.132,2.89909078263172e-155,"CLP","MCM4"
7.94818840823769e-159,0.429663355898638,0.685,0.423,1.9005708121778e-154,"CLP","HNRNPF"
8.49499034666441e-159,-1.21905947375986,0.013,0.292,2.03132209169439e-154,"CLP","ZNF385D"
2.30248909737041e-158,0.396611054929667,0.604,0.336,5.50571192963213e-154,"CLP","PSMB3"
5.08487319163475e-158,0.397171157880685,0.4,0.172,1.2158948775837e-153,"CLP","BUB3"
1.68201001955517e-157,0.379435163676683,0.569,0.291,4.02202235876032e-153,"CLP","ASXL1"
1.87080626727282e-157,0.411885317794347,0.834,0.607,4.47347194630276e-153,"CLP","SNRPF"
2.70127250112204e-156,0.301613428257541,0.4,0.166,6.45928280468303e-152,"CLP","PHGDH"
2.04840721258806e-154,-0.626829288921978,0.442,0.663,4.89815132674058e-150,"CLP","AIF1"
2.22020168750625e-154,-0.825984434219902,0.199,0.488,5.30894627516496e-150,"CLP","PLXDC2"
3.08227131507829e-154,0.341413036792628,0.514,0.239,7.37032716861521e-150,"CLP","GAS7"
3.55693338405841e-154,0.383868282817976,0.686,0.41,8.50533910796047e-150,"CLP","TMEM123"
1.41331696134671e-153,0.334894622389681,0.409,0.177,3.37952351797225e-149,"CLP","SFXN1"
1.67410859380965e-153,-0.694687028232693,0.417,0.651,4.00312846951764e-149,"CLP","LRBA"
4.26592573258193e-153,0.478494936552319,0.943,0.702,1.02006816117499e-148,"CLP","MSI2"
4.90137547280788e-153,-0.488103410964139,0.035,0.313,1.17201690305782e-148,"CLP","SNTB1"
5.17589057441311e-153,0.349423562684446,0.562,0.293,1.23765895415366e-148,"CLP","CACYBP"
1.42420466066149e-152,0.351427740631002,0.449,0.209,3.40555818457374e-148,"CLP","HDGF"
1.67022587676336e-152,0.342054154683398,0.455,0.211,3.99384411651655e-148,"CLP","CDCA7L"
2.20266753175612e-152,0.283332118823687,0.364,0.145,5.26701860193523e-148,"CLP","DCK"
8.82497589885684e-152,0.3382705249161,0.546,0.27,2.11022823693465e-147,"CLP","EZR"
2.74676553518044e-151,0.261658611209409,0.33,0.124,6.56806574772347e-147,"CLP","BCAS4"
5.00683103448085e-151,0.341415001123005,0.486,0.232,1.19723343696506e-146,"CLP","UHRF2"
1.38597873083932e-150,0.356971308729279,0.419,0.185,3.31415234118298e-146,"CLP","ABHD3"
3.21451296867583e-150,0.407627188070865,0.712,0.445,7.68654341069764e-146,"CLP","IDH2"
9.3650296942532e-150,-0.57126833046654,0.211,0.514,2.23936590048983e-145,"CLP","IMMP2L"
2.20729492486422e-149,0.390430314608406,0.641,0.379,5.27808362433531e-145,"CLP","ILF2"
1.23678918097194e-148,0.297673838137723,0.305,0.111,2.95741028954011e-144,"CLP","STAG3"
3.73294078944087e-148,0.406162690653082,0.691,0.436,8.926208015711e-144,"CLP","LSM5"
1.87621662373996e-147,0.274330578185739,0.343,0.135,4.486409190687e-143,"CLP","PSMB8-AS1"
3.67816118418214e-147,0.348950412362302,0.503,0.246,8.79521902361633e-143,"CLP","EZH2"
3.72226283054585e-147,0.315729218022091,0.553,0.274,8.90067488040125e-143,"CLP","SNX29"
8.28270405825198e-146,0.351507314752613,0.512,0.258,1.98056019440921e-141,"CLP","CUL1"
1.05456643248177e-145,-0.627342990008557,0.62,0.774,2.5216792533504e-141,"CLP","GSTP1"
1.14732673999554e-145,0.411498211860922,0.789,0.557,2.74348770067734e-141,"CLP","FUS"
2.7632489266077e-145,0.485335232371307,0.336,0.134,6.60748083330432e-141,"CLP","APOLD1"
3.46119124555085e-145,0.36920782757581,0.609,0.349,8.27640050636119e-141,"CLP","EIF4H"
6.87145120794683e-145,0.283822070212416,0.314,0.118,1.64310141284425e-140,"CLP","TBC1D10C"
1.51178052769272e-144,0.36653190703816,0.41,0.183,3.61496959781884e-140,"CLP","FYN"
2.1255501838391e-144,-0.544893389630242,0.006,0.262,5.08261559959604e-140,"CLP","ST8SIA6"
9.73561767481678e-144,-0.590849339010875,0.042,0.31,2.32798089840219e-139,"CLP","TAFA2"
1.75849515985232e-143,0.292743887404213,0.37,0.153,4.20491362623886e-139,"CLP","UXS1"
2.20822393882305e-143,0.499622575825511,0.897,0.748,5.28030508251368e-139,"CLP","ARID1B"
3.48893932952357e-143,-0.706447353943223,0.385,0.641,8.34275172475675e-139,"CLP","ZBTB20"
1.27817644365592e-142,0.504164640776084,0.825,0.607,3.05637551207004e-138,"CLP","HLA-C"
1.79507946050758e-142,0.363692700550235,0.345,0.14,4.29239400596572e-138,"CLP","BANK1"
3.15594257055793e-142,0.434373198865205,0.654,0.39,7.54648987471813e-138,"CLP","ITPR1"
3.28847866038449e-142,0.389209538462106,0.713,0.468,7.8634101727114e-138,"CLP","GDI2"
4.48367438333767e-142,-0.631716795528839,0.055,0.324,1.0721362185437e-137,"CLP","STXBP5"
4.62969596955416e-142,0.367364915803745,0.536,0.277,1.10705290023979e-137,"CLP","TMPO"
9.46254357330441e-142,0.288669715194211,0.414,0.18,2.26268341924855e-137,"CLP","JUP"
2.37153858623244e-141,0.336238618604307,0.51,0.257,5.670823067399e-137,"CLP","NGLY1"
5.9294268093352e-140,0.376846264934213,0.436,0.196,1.41784453864823e-135,"CLP","CRIP1"
7.63136593764079e-140,0.32006901894942,0.502,0.25,1.82481222300867e-135,"CLP","TLE5"
1.34048970222947e-139,-0.878291445634298,0.039,0.302,3.20537897597111e-135,"CLP","AREG"
1.51340276738327e-139,-0.308615545857457,1,1,3.61884869736687e-135,"CLP","RPS12"
1.89748289166944e-139,0.324092621748754,0.482,0.24,4.53726109055996e-135,"CLP","MDH1"
2.55551364350793e-139,-0.656773263932679,0.058,0.323,6.11074422435615e-135,"CLP","MEIS1"
3.62100343561904e-139,-0.570422301566678,0.007,0.257,8.65854341525224e-135,"CLP","ANGPT1"
4.45048917529834e-139,0.324879757650459,0.452,0.212,1.06420097159734e-134,"CLP","RIC1"
5.60513892187345e-139,0.3909390184992,0.746,0.513,1.34030081899838e-134,"CLP","SKP1"
6.26672236314287e-139,-0.461997520599376,0.03,0.289,1.49849865147472e-134,"CLP","ZNF804A"
6.34719292990341e-139,0.363500179861833,0.339,0.137,1.5177407733985e-134,"CLP","H2AFX"
1.35387422018323e-138,0.292208747166828,0.365,0.154,3.23738403530214e-134,"CLP","CDT1"
1.69113002840963e-138,-0.481589073635817,0.101,0.373,4.04383012393311e-134,"CLP","ATP2C1"
1.98641763570037e-138,0.369793261095489,0.756,0.497,4.74992185048673e-134,"CLP","ATP5MF"
2.10478797048172e-138,-0.398344273952865,0.937,0.962,5.03296899501589e-134,"CLP","HINT1"
2.34891549349728e-138,0.309213524772821,0.442,0.208,5.61672672805071e-134,"CLP","HAUS1"
2.73470658829467e-138,0.394059710992642,0.766,0.54,6.53923039393022e-134,"CLP","UBE2D3"
4.6053780041266e-138,0.402516309275247,0.754,0.528,1.10123798834675e-133,"CLP","ATP5F1B"
6.68488085205957e-138,0.320634095637566,0.486,0.242,1.59848870934448e-133,"CLP","CBX5"
1.00909153373777e-137,-2.17062761774888,0.037,0.29,2.41293967547375e-133,"CLP","MPO"
1.56069093589726e-137,0.385950153572239,0.68,0.433,3.73192416591752e-133,"CLP","MRPL51"
2.85981546339003e-137,0.371713973229374,0.588,0.334,6.83839073605823e-133,"CLP","ATF4"
4.97615445710795e-137,0.307955774636983,0.449,0.21,1.18989805378365e-132,"CLP","SLC38A1"
1.45124508178055e-136,0.253829601430605,0.291,0.108,3.47021723955365e-132,"CLP","RFC2"
5.45884178878523e-136,0.471337178006028,0.715,0.493,1.30531824853432e-131,"CLP","SFPQ"
2.41315789871618e-135,0.364666117244244,0.646,0.395,5.77034316741012e-131,"CLP","NONO"
2.93752840093495e-135,0.383121135071727,0.777,0.551,7.02421791231565e-131,"CLP","TBCA"
4.0081740640287e-135,-0.401788050266369,0.035,0.29,9.58434582190543e-131,"CLP","ICAM3"
4.98713748781766e-135,0.755530436276375,0.418,0.204,1.19252431608696e-130,"CLP","CENPF"
5.72082575855288e-135,0.341539871499709,0.592,0.323,1.36796385538517e-130,"CLP","MEF2A"
7.47689842247418e-135,0.360023390087836,0.446,0.215,1.78787595078203e-130,"CLP","RBL1"
1.4527837243251e-134,0.287825536935587,0.36,0.145,3.47389644160617e-130,"CLP","AC007100.1"
1.94216060497883e-134,0.483812746257038,0.846,0.642,4.64409443862537e-130,"CLP","LRRFIP1"
3.22399502869193e-134,0.372337431805041,0.617,0.368,7.70921691260814e-130,"CLP","RBM8A"
4.75534369692624e-134,0.38412455710418,0.673,0.416,1.137097784809e-129,"CLP","SIVA1"
7.76683366417536e-134,0.364473806810727,0.676,0.42,1.85720526577761e-129,"CLP","HNRNPR"
8.40406571486756e-134,-0.624096302591569,0.02,0.266,2.00958019373913e-129,"CLP","PRKG1"
8.98356214063304e-134,0.382761702331061,0.806,0.588,2.14814937906817e-129,"CLP","UBL5"
2.5109127054841e-133,0.36894219783983,0.754,0.518,6.00409446135357e-129,"CLP","RTRAF"
3.53635104519423e-133,0.319015068927874,0.463,0.223,8.45612261926844e-129,"CLP","SPTBN1"
5.78068073327254e-133,0.311075994080508,0.409,0.184,1.38227637694013e-128,"CLP","SLC35D1"
7.7044596042001e-133,0.355731727806242,0.823,0.612,1.84229038055633e-128,"CLP","ATP5PF"
1.26029997481759e-132,-0.510892658244362,0.138,0.41,3.01362929978382e-128,"CLP","FOSB"
1.71153264438683e-132,-0.473390549601407,0.202,0.475,4.09261685925779e-128,"CLP","TSPO"
2.13947627960254e-132,0.341885107216462,0.528,0.287,5.1159156797856e-128,"CLP","PSMA5"
5.58769649102429e-132,0.350638751203628,0.628,0.377,1.33612998493373e-127,"CLP","CCT8"
5.86190488175218e-132,0.346009233210465,0.527,0.283,1.40169869532458e-127,"CLP","CCT5"
6.38831984397355e-132,0.286042697955262,0.388,0.171,1.52757504109096e-127,"CLP","GABPB1-IT1"
3.41233132529419e-131,0.266558900754699,0.339,0.139,8.15956666504347e-127,"CLP","SKA2"
4.85607765768776e-131,0.346101911166063,0.445,0.217,1.1611852895063e-126,"CLP","HELLS"
7.86499390147579e-131,0.322509819753076,0.479,0.243,1.88067734172089e-126,"CLP","SMS"
1.21400949616744e-130,0.261600267354481,0.338,0.139,2.90293950723559e-126,"CLP","IDI1"
1.73562864983122e-130,0.512630339423662,0.903,0.749,4.1502352274764e-126,"CLP","HLA-B"
1.88502438385588e-130,0.312591470757886,0.545,0.278,4.50747030667618e-126,"CLP","UBE2E2"
2.06370040809237e-130,-0.503328779059869,0.01,0.249,4.93472041583048e-126,"CLP","CHRM3"
8.37470004297835e-130,0.288788738717211,0.412,0.19,2.00255827427698e-125,"CLP","INTS10"
9.00500805388013e-130,0.340454679270151,0.49,0.254,2.15327752584382e-125,"CLP","SMC1A"
1.5982124468437e-129,0.264514050115959,0.287,0.108,3.82164560289265e-125,"CLP","PARD3"
2.23652240537359e-128,0.430760439680988,0.702,0.458,5.34797237572933e-124,"CLP","UBC"
1.96878373331072e-127,0.375319658035669,0.575,0.331,4.7077556630926e-123,"CLP","SHOC2"
2.01748805380229e-127,-1.2507786645466,0.029,0.27,4.82421743425203e-123,"CLP","LGALS1"
4.6929956340259e-127,-0.567890146787837,0.308,0.562,1.12218911600827e-122,"CLP","DNAJC1"
6.04768430080503e-127,0.366210454324333,0.659,0.409,1.4461222700085e-122,"CLP","RALY"
7.34517789376942e-127,-0.585855999807088,0.085,0.339,1.75637893795814e-122,"CLP","MED12L"
7.51832088982816e-127,0.31648966158097,0.456,0.223,1.79778089117571e-122,"CLP","MGAT5"
8.11842367213545e-127,0.34629108672696,0.509,0.277,1.94127746848103e-122,"CLP","C19orf48"
1.2220628074151e-126,-0.292126248632889,0.999,0.999,2.92219658509098e-122,"CLP","RPL30"
1.64136753588185e-126,0.293268409430037,0.378,0.17,3.92483805180069e-122,"CLP","DTYMK"
2.16856102250159e-126,-0.394738959567579,0.999,0.998,5.18546311700581e-122,"CLP","MT-CO3"
3.0294412323005e-126,0.357730016847831,0.595,0.338,7.24399987467696e-122,"CLP","FLI1"
3.36769522975972e-126,0.36665149066407,0.728,0.475,8.05283283340144e-122,"CLP","KMT2E"
4.19220785265695e-126,0.364885860546536,0.805,0.596,1.00244074172733e-121,"CLP","TRIR"
4.40240034007405e-126,-0.412416259285514,0.806,0.91,1.05270196931851e-121,"CLP","PFDN5"
4.90628586772676e-126,-0.417387522030947,0.065,0.316,1.17319107669082e-121,"CLP","TNRC18"
5.99435371189506e-126,0.309102171153961,0.347,0.146,1.43336985958835e-121,"CLP","NAV1"
1.04699323261865e-125,0.347937279383996,0.431,0.212,2.50357021783771e-121,"CLP","ANP32E"
1.55611190113695e-125,-0.583525685216611,0.059,0.305,3.72097477799868e-121,"CLP","KIAA1211"
3.68224704178856e-125,0.367488129244077,0.38,0.174,8.80498912632481e-121,"CLP","TK1"
1.07784361590782e-124,0.299050958792769,0.999,0.991,2.57733965435877e-120,"CLP","NACA"
1.96647181771461e-124,-0.683192487629154,0.068,0.314,4.70222741051917e-120,"CLP","PHTF1"
2.41415265175371e-124,0.38612873095385,0.969,0.843,5.77272182087348e-120,"CLP","FOXP1"
3.06861236669537e-124,-0.408910570811665,0.014,0.245,7.33766589124196e-120,"CLP","EMP3"
5.29058399135746e-124,0.321887326910149,0.547,0.303,1.2650844440134e-119,"CLP","CYCS"
7.50192444611292e-124,0.364681845126428,0.72,0.486,1.79386017355452e-119,"CLP","KTN1"
1.26099200600153e-123,0.421248876216726,0.67,0.423,3.01528408475086e-119,"CLP","SCMH1"
1.26435460242498e-123,0.257785609980651,0.279,0.105,3.02332472531862e-119,"CLP","MXD3"
1.55921216113746e-123,0.308318609785385,0.494,0.259,3.72838811971189e-119,"CLP","SMARCB1"
1.67000460486501e-123,0.305433104904378,0.451,0.223,3.99331501115321e-119,"CLP","HIF1A"
1.79628758971815e-123,-0.382172390127234,0.007,0.234,4.29528288453403e-119,"CLP","RAB32"
5.73847191595962e-123,0.327499148083813,0.533,0.296,1.37218340454427e-118,"CLP","PSMD8"
7.32252867335653e-123,-0.526146181758031,0.147,0.403,1.75096305637301e-118,"CLP","ATP2B1"
9.63774146843702e-123,0.36257540741318,0.67,0.434,2.30457673993266e-118,"CLP","ESD"
1.42049797330526e-122,0.297955339610009,0.459,0.229,3.39669475376753e-118,"CLP","CNOT6L"
1.97283252976844e-122,0.36396155837694,0.689,0.439,4.7174371451823e-118,"CLP","CALM1"
2.06007875892536e-122,-0.37350033204234,0.023,0.255,4.92606032834233e-118,"CLP","TNFSF13B"
2.56582181836887e-122,-0.407636866296686,0.03,0.266,6.13539313208365e-118,"CLP","ZNF521"
5.51181544356749e-122,0.392438506688667,0.57,0.338,1.31798530886586e-117,"CLP","DNMT1"
1.04875214219747e-121,0.376101349624853,0.877,0.682,2.50777612242259e-117,"CLP","PFN1"
1.69362264269171e-121,0.343562957295547,0.2,0.065,4.04979046320441e-117,"CLP","CCNB1"
4.40452961399897e-121,0.326119164353422,0.491,0.257,1.05321112129943e-116,"CLP","NRF1"
8.42564863057863e-121,0.369303837792486,0.825,0.624,2.01474110054396e-116,"CLP","PSMA7"
2.30852681707028e-120,0.265882948313864,0.398,0.186,5.52014932497845e-116,"CLP","PPP2R1A"
2.73152992577145e-120,0.281311861347138,0.409,0.196,6.53163435850469e-116,"CLP","SNRPA"
3.29953453210216e-120,0.322364173921813,0.416,0.206,7.88984697316269e-116,"CLP","DCTN3"
4.52908881659829e-120,0.278279063050891,0.307,0.125,1.08299571782498e-115,"CLP","KNL1"
7.67311884340125e-120,0.291803328217481,0.468,0.24,1.83479617783411e-115,"CLP","ARHGDIA"
1.02361740039373e-119,0.27947317006325,0.347,0.152,2.44767392782149e-115,"CLP","SUN2"
1.84360870056235e-119,0.375706139833415,0.707,0.497,4.4084371247847e-115,"CLP","CNBP"
1.9266971160197e-119,0.280953303366544,0.326,0.138,4.60711814382632e-115,"CLP","GADD45A"
2.96173820209479e-119,-0.56027684027473,0.563,0.753,7.08210838884907e-115,"CLP","RUNX1"
5.46415595138939e-119,0.333025090651058,0.567,0.322,1.30658897109623e-114,"CLP","CD53"
5.53485981086599e-119,0.30683644166481,0.478,0.249,1.32349567797428e-114,"CLP","HACD3"
1.35045116299887e-118,-0.445540838040565,0.158,0.42,3.22919882096289e-114,"CLP","MCTP2"
1.82567371399698e-118,-0.393464393901522,0.011,0.232,4.36555098490958e-114,"CLP","HCST"
2.00673647425411e-118,0.275314882710217,0.405,0.19,4.79850825723642e-114,"CLP","FAM107B"
3.44566647988146e-118,0.25091793370041,0.382,0.172,8.23927768669255e-114,"CLP","SLC44A1"
3.82323270012309e-118,0.283354980991031,0.371,0.167,9.14211403253433e-114,"CLP","PITPNM2"
5.24093757491332e-118,0.313341846858454,0.509,0.278,1.25321299291327e-113,"CLP","SNRPA1"
6.05551409820815e-118,-0.369462474403159,0.092,0.34,1.44799453116353e-113,"CLP","SPN"
2.33754297381878e-117,0.3760323909952,0.515,0.281,5.58953275899546e-113,"CLP","ATAD2"
8.16113600760421e-117,0.371062267618037,0.687,0.458,1.95149084213832e-112,"CLP","SRSF7"
8.55326720262998e-117,-0.446043071103153,0.017,0.238,2.04525725349288e-112,"CLP","PLEK"
2.03020680852088e-116,-0.406137222692347,0.013,0.232,4.85463052053512e-112,"CLP","CYTOR"
2.73579578796246e-116,-0.447569451705555,0.008,0.225,6.54183488817584e-112,"CLP","EREG"
3.91826980592484e-116,0.286013733871126,0.359,0.161,9.36936675992747e-112,"CLP","SMIM3"
8.12071075637493e-116,0.347112444155595,0.725,0.503,1.94182435606437e-111,"CLP","TRA2B"
9.96309988809893e-116,0.364761913609739,0.793,0.596,2.38237644524222e-111,"CLP","LSM7"
1.2538893338279e-115,-0.331966902421081,0.996,0.996,2.99830017504928e-111,"CLP","RPS21"
1.25669070847058e-115,0.543376770272835,0.423,0.223,3.00499882209484e-111,"CLP","JPT1"
1.82156466326064e-115,0.27635825615847,0.401,0.191,4.35572542278883e-111,"CLP","KDM2B"
4.34632561758315e-115,0.304497455096071,0.446,0.221,1.03929338167648e-110,"CLP","GNG2"
4.52361660617305e-115,0.251992482882765,0.286,0.115,1.0816872028681e-110,"CLP","MZT1"
1.38936399080632e-114,0.352031439052803,0.755,0.554,3.32224717481608e-110,"CLP","SEM1"
1.69139123746018e-114,-0.432089591466493,0.061,0.295,4.04445472701479e-110,"CLP","IDS"
1.90400272653991e-114,0.339329851048273,0.692,0.47,4.55285131970223e-110,"CLP","SRSF9"
6.71728833274026e-114,0.316896207839108,0.515,0.288,1.60623798612485e-109,"CLP","HNRNPH3"
1.4365244833391e-113,0.376280076872131,0.208,0.072,3.43501734456046e-109,"CLP","HMMR"
2.05513850218641e-112,0.25141342543521,0.329,0.143,4.91424718642813e-108,"CLP","CD81"
2.67426961040617e-112,0.281833713618162,0.466,0.239,6.39471349240324e-108,"CLP","DTNBP1"
7.05326848658965e-112,0.32094860994046,0.626,0.386,1.68657756051332e-107,"CLP","LSM4"
8.93652472415314e-112,0.370140772669224,0.855,0.654,2.1369017920395e-107,"CLP","MED13L"
1.30373813955192e-111,0.357636621594197,0.775,0.578,3.11749863929655e-107,"CLP","SOD1"
1.3555260184253e-111,0.267163167106291,0.401,0.195,3.24133381525858e-107,"CLP","PGAM1"
2.00261622091437e-111,0.346679364026553,0.885,0.755,4.78865590745045e-107,"CLP","NDUFA4"
2.55519022506977e-111,0.272530353601864,0.378,0.18,6.10997086618682e-107,"CLP","ADI1"
2.94580289063507e-111,-0.634304730557791,0.498,0.694,7.04400387208659e-107,"CLP","ELMO1"
3.17236691058135e-111,0.345017932179906,0.486,0.256,7.58576375658212e-107,"CLP","CD69"
6.24372478899691e-111,0.331921896657358,0.581,0.35,1.49299947154494e-106,"CLP","WTAP"
8.22486596136371e-111,0.279992289763259,0.463,0.235,1.96672994868129e-106,"CLP","PTPRE"
1.04606308481803e-110,0.261101003610611,0.395,0.191,2.50134604841687e-106,"CLP","SRSF1"
1.37093467614891e-110,-0.36306661098518,0.022,0.236,3.27817899760727e-106,"CLP","FRY"
7.11360363694811e-110,0.312376472455545,0.517,0.286,1.70100490166703e-105,"CLP","KDM4C"
7.67314005946649e-110,0.317151043360972,0.651,0.42,1.83480125101963e-105,"CLP","PSMA1"
9.21961691147872e-110,0.311742751990614,0.637,0.401,2.20459479587279e-105,"CLP","NDUFS6"
9.49854417066565e-110,-0.550859555641096,0.195,0.454,2.27129188208957e-105,"CLP","RPS4Y1"
1.94152925855333e-109,0.354937236998562,0.815,0.636,4.64258476305272e-105,"CLP","SNRPD1"
2.00014958764226e-109,0.354479411224736,0.742,0.527,4.78275769397017e-105,"CLP","HNRNPD"
2.51451609653051e-109,0.251236847927554,0.375,0.177,6.01271089002376e-105,"CLP","NAE1"
4.86527982555799e-109,-0.388154921159413,0.01,0.217,1.16338571188743e-104,"CLP","ZBTB16"
5.28624960059883e-109,0.322594460947361,0.686,0.46,1.26404800449519e-104,"CLP","PSMB7"
1.17638848388207e-108,0.289910615618106,0.484,0.258,2.81298014265881e-104,"CLP","MAP4K4"
1.37885642863069e-108,0.283784814037467,0.428,0.215,3.29712149214171e-104,"CLP","TAPT1"
3.89391636995143e-108,0.354273932118208,0.898,0.755,9.31113282382785e-104,"CLP","CCNI"
4.41398243964854e-108,-0.476677629517579,0.523,0.708,1.05547148096876e-103,"CLP","NUCB2"
1.01334727836549e-107,0.292935161861057,0.519,0.295,2.42311601202756e-103,"CLP","POLR2J"
1.5279384982442e-107,0.291196600030118,0.796,0.531,3.65360653700152e-103,"CLP","HLA-DPA1"
1.86074065430393e-107,0.350578487601573,0.698,0.481,4.44940305257156e-103,"CLP","SEPTIN7"
4.87943092607509e-107,0.320169783152815,0.539,0.314,1.16676952304308e-102,"CLP","SEC63"
1.25844105954425e-106,0.32307668040735,0.53,0.305,3.00918426158222e-102,"CLP","MGMT"
2.58579115938447e-106,-0.510792976562743,0.556,0.754,6.18314382032014e-102,"CLP","SIK3"
3.06139264604169e-106,0.254578244550162,0.36,0.168,7.32040209521488e-102,"CLP","RRM1"
3.17901346775026e-106,-0.439550205549023,0.208,0.45,7.60165700408442e-102,"CLP","CD37"
6.64602463060242e-106,0.302824443915488,0.509,0.289,1.58919740966965e-101,"CLP","CCT7"
1.1709152985572e-105,0.33457551998904,0.48,0.267,2.79989266190999e-101,"CLP","RAD21"
1.41649749929578e-105,0.258006869547416,0.351,0.164,3.38712882031608e-101,"CLP","ARL6IP6"
2.32800930101446e-105,-0.417340492696214,0.068,0.293,5.56673584058577e-101,"CLP","NAALADL2"
4.07737032656982e-105,0.327062932287985,0.585,0.368,9.74980792489376e-101,"CLP","XRCC6"
4.99294168329062e-105,0.347262211016833,0.543,0.33,1.19391221530845e-100,"CLP","EIF4G2"
5.65134813059417e-105,0.320884967170615,0.574,0.341,1.35135036498768e-100,"CLP","ZMIZ1"
7.18916378303522e-105,-0.500363668931759,0.056,0.274,1.71907284379938e-100,"CLP","INPP4B"
7.43840131571284e-105,0.2714479826125,0.441,0.231,1.77867052261325e-100,"CLP","PDAP1"
7.61277526072762e-105,-0.283999939069168,0.004,0.2,1.82036682034519e-100,"CLP","CTSW"
1.7275794023511e-104,0.302372096217888,0.468,0.249,4.13098786690195e-100,"CLP","CCM2"
1.90153125222564e-104,0.316695890919717,0.73,0.478,4.54694153032196e-100,"CLP","PRKCB"
2.88998658859873e-104,0.304497587342897,0.53,0.304,6.91053593065729e-100,"CLP","SYNGR1"
4.12899847687952e-104,0.291860558448182,0.527,0.299,9.87326115791431e-100,"CLP","RASGRP2"
5.50717332046004e-104,-0.489185448252153,0.052,0.268,1.3168752843884e-99,"CLP","HDAC9"
6.16678936698549e-104,0.301427292145817,0.54,0.319,1.47460267343357e-99,"CLP","SNRNP70"
7.54118667157674e-104,0.266755051073622,0.378,0.183,1.80324855690743e-99,"CLP","CEP135"
4.28066753715226e-103,0.316101528788042,0.804,0.608,1.02359322148385e-98,"CLP","ELOB"
6.2586758818833e-103,-0.361945357880988,0.03,0.237,1.49657457687593e-98,"CLP","DANT2"
8.24298507931451e-103,0.281208417314064,0.535,0.31,1.97106259216569e-98,"CLP","NDUFB3"
9.16071491004858e-103,0.332833879298611,0.594,0.375,2.19051014929082e-98,"CLP","KPNB1"
9.55186244292911e-103,-0.438082736195495,0.176,0.412,2.28404134735321e-98,"CLP","ITPR2"
2.23295363559081e-102,0.296645148486035,0.538,0.319,5.33943873342475e-98,"CLP","THOC7"
2.4337880559691e-102,0.588627297434375,0.794,0.644,5.81967399943331e-98,"CLP","CALM2"
3.90535599877639e-102,-1.02014473570326,0.006,0.199,9.33848726427409e-98,"CLP","XACT"
9.92345444520195e-102,0.302345292694462,0.511,0.297,2.37289642693669e-97,"CLP","TCP1"
1.01117672956296e-101,-0.373304621330692,0.109,0.335,2.41792579573095e-97,"CLP","APLP2"
1.42662866752743e-101,-0.399468888372968,0.022,0.223,3.41135446979159e-97,"CLP","PDZD2"
4.13930350397486e-101,-0.401512530865633,0.015,0.212,9.8979025387047e-97,"CLP","HOPX"
6.03339215002486e-101,0.334265998283308,0.456,0.245,1.44270473091394e-96,"CLP","GAB1"
1.41710165666963e-100,-0.349444194349388,0.016,0.213,3.38857348142842e-96,"CLP","PRKN"
2.05641089619878e-100,-0.335551255416564,0.054,0.268,4.91728973499053e-96,"CLP","PLAGL1"
2.11972273330479e-100,0.313706099501389,0.631,0.408,5.06868099987842e-96,"CLP","UBXN1"
4.84213504709951e-100,0.301830161216872,0.559,0.338,1.15785133246244e-95,"CLP","PSMB10"
5.68787208069993e-100,-0.341912918531392,0.026,0.226,1.36008397193697e-95,"CLP","CYTL1"
6.18672893731816e-100,-0.630416253349493,0.108,0.342,1.47937062349152e-95,"CLP","MTRNR2L1"
